07/09/2012;  Independência do Brasil; curitiba-pr
08/09/2012;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2012;  Nossa Senhora Aparecida; curitiba-pr
02/11/2012;  Dia de Finados; curitiba-pr
02/11/2012;  Finados; curitiba-pr
15/11/2012;  Proclamação da República; curitiba-pr
25/12/2012;  Natal; curitiba-pr
20/02/2012; Carnaval; curitiba-pr
21/02/2012; Carnaval; curitiba-pr
22/02/2012; Carnaval; curitiba-pr
07/06/2012; Corpus Christi; curitiba-pr
01/01/2013;  Ano Novo; curitiba-pr
29/03/2013;  SextaFeira Santa; curitiba-pr
29/03/2013;  Sextafeira Santa; curitiba-pr
21/04/2013;  Dia de Tiradentes; curitiba-pr
01/05/2013;  Dia do Trabalho; curitiba-pr
30/05/2013;  Corpus Christi; curitiba-pr
07/09/2013;  Independência do Brasil; curitiba-pr
08/09/2013;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2013;  Nossa Senhora Aparecida; curitiba-pr
02/11/2013;  Dia de Finados; curitiba-pr
02/11/2013;  Finados; curitiba-pr
15/11/2013;  Proclamação da República; curitiba-pr
25/12/2013;  Natal; curitiba-pr
11/02/2013; Carnaval; curitiba-pr
12/02/2013; Carnaval; curitiba-pr
13/02/2013; Carnaval; curitiba-pr
30/05/2013; Corpus Christi; curitiba-pr
01/01/2014;  Ano Novo; curitiba-pr
18/04/2014;  SextaFeira Santa; curitiba-pr
18/04/2014;  Sextafeira Santa; curitiba-pr
21/04/2014;  Dia de Tiradentes; curitiba-pr
01/05/2014;  Dia do Trabalho; curitiba-pr
19/06/2014;  Corpus Christi; curitiba-pr
07/09/2014;  Independência do Brasil; curitiba-pr
08/09/2014;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2014;  Nossa Senhora Aparecida; curitiba-pr
02/11/2014;  Dia de Finados; curitiba-pr
02/11/2014;  Finados; curitiba-pr
15/11/2014;  Proclamação da República; curitiba-pr
25/12/2014;  Natal; curitiba-pr
03/03/2014; Carnaval; curitiba-pr
04/03/2014; Carnaval; curitiba-pr
05/03/2014; Carnaval; curitiba-pr
19/06/2014; Corpus Christi; curitiba-pr
01/01/2015;  Ano Novo; curitiba-pr
03/04/2015;  SextaFeira Santa; curitiba-pr
03/04/2015;  Sextafeira Santa; curitiba-pr
21/04/2015;  Dia de Tiradentes; curitiba-pr
01/05/2015;  Dia do Trabalho; curitiba-pr
04/06/2015;  Corpus Christi; curitiba-pr
07/09/2015;  Independência do Brasil; curitiba-pr
08/09/2015;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2015;  Nossa Senhora Aparecida; curitiba-pr
02/11/2015;  Dia de Finados; curitiba-pr
02/11/2015;  Finados; curitiba-pr
15/11/2015;  Proclamação da República; curitiba-pr
25/12/2015;  Natal; curitiba-pr
16/02/2015; Carnaval; curitiba-pr
17/02/2015; Carnaval; curitiba-pr
18/02/2015; Carnaval; curitiba-pr
04/06/2015; Corpus Christi; curitiba-pr
01/01/2016;  Ano Novo; curitiba-pr
25/03/2016;  SextaFeira Santa; curitiba-pr
25/03/2016;  Sextafeira Santa; curitiba-pr
21/04/2016;  Dia de Tiradentes; curitiba-pr
01/05/2016;  Dia do Trabalho; curitiba-pr
26/05/2016;  Corpus Christi; curitiba-pr
07/09/2016;  Independência do Brasil; curitiba-pr
08/09/2016;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2016;  Nossa Senhora Aparecida; curitiba-pr
02/11/2016;  Dia de Finados; curitiba-pr
02/11/2016;  Finados; curitiba-pr
15/11/2016;  Proclamação da República; curitiba-pr
25/12/2016;  Natal; curitiba-pr
08/02/2016; Carnaval; curitiba-pr
09/02/2016; Carnaval; curitiba-pr
10/02/2016; Carnaval; curitiba-pr
26/05/2016; Corpus Christi; curitiba-pr
01/01/2017;  Ano Novo; curitiba-pr
14/04/2017;  SextaFeira Santa; curitiba-pr
14/04/2017;  Sextafeira Santa; curitiba-pr
21/04/2017;  Dia de Tiradentes; curitiba-pr
01/05/2017;  Dia do Trabalho; curitiba-pr
15/06/2017;  Corpus Christi; curitiba-pr
07/09/2017;  Independência do Brasil; curitiba-pr
08/09/2017;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2017;  Nossa Senhora Aparecida; curitiba-pr
02/11/2017;  Dia de Finados; curitiba-pr
02/11/2017;  Finados; curitiba-pr
15/11/2017;  Proclamação da República; curitiba-pr
25/12/2017;  Natal; curitiba-pr
27/02/2017; Carnaval; curitiba-pr
28/02/2017; Carnaval; curitiba-pr
01/03/2017; Carnaval; curitiba-pr
15/06/2017; Corpus Christi; curitiba-pr
01/01/2018;  Ano Novo; curitiba-pr
30/03/2018;  SextaFeira Santa; curitiba-pr
30/03/2018;  Sextafeira Santa; curitiba-pr
21/04/2018;  Dia de Tiradentes; curitiba-pr
01/05/2018;  Dia do Trabalho; curitiba-pr
31/05/2018;  Corpus Christi; curitiba-pr
07/09/2018;  Independência do Brasil; curitiba-pr
08/09/2018;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2018;  Nossa Senhora Aparecida; curitiba-pr
02/11/2018;  Dia de Finados; curitiba-pr
02/11/2018;  Finados; curitiba-pr
15/11/2018;  Proclamação da República; curitiba-pr
25/12/2018;  Natal; curitiba-pr
12/02/2018; Carnaval; curitiba-pr
13/02/2018; Carnaval; curitiba-pr
14/02/2018; Carnaval; curitiba-pr
31/05/2018; Corpus Christi; curitiba-pr
01/01/2019;  Ano Novo; curitiba-pr
19/04/2019;  SextaFeira Santa; curitiba-pr
19/04/2019;  Sextafeira Santa; curitiba-pr
21/04/2019;  Dia de Tiradentes; curitiba-pr
01/05/2019;  Dia do Trabalho; curitiba-pr
20/06/2019;  Corpus Christi; curitiba-pr
07/09/2019;  Independência do Brasil; curitiba-pr
08/09/2019;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2019;  Nossa Senhora Aparecida; curitiba-pr
02/11/2019;  Dia de Finados; curitiba-pr
02/11/2019;  Finados; curitiba-pr
15/11/2019;  Proclamação da República; curitiba-pr
25/12/2019;  Natal; curitiba-pr
04/03/2019; Carnaval; curitiba-pr
05/03/2019; Carnaval; curitiba-pr
06/03/2019; Carnaval; curitiba-pr
20/06/2019; Corpus Christi; curitiba-pr
01/01/2020;  Ano Novo; curitiba-pr
10/04/2020;  SextaFeira Santa; curitiba-pr
10/04/2020;  Sextafeira Santa; curitiba-pr
21/04/2020;  Dia de Tiradentes; curitiba-pr
01/05/2020;  Dia do Trabalho; curitiba-pr
11/06/2020;  Corpus Christi; curitiba-pr
07/09/2020;  Independência do Brasil; curitiba-pr
08/09/2020;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2020;  Nossa Senhora Aparecida; curitiba-pr
02/11/2020;  Dia de Finados; curitiba-pr
02/11/2020;  Finados; curitiba-pr
15/11/2020;  Proclamação da República; curitiba-pr
25/12/2020;  Natal; curitiba-pr
24/02/2020; Carnaval; curitiba-pr
25/02/2020; Carnaval; curitiba-pr
26/02/2020; Carnaval; curitiba-pr
11/06/2020; Corpus Christi; curitiba-pr
01/01/2021;  Ano Novo; curitiba-pr
02/04/2021;  SextaFeira Santa; curitiba-pr
02/04/2021;  Sextafeira Santa; curitiba-pr
21/04/2021;  Dia de Tiradentes; curitiba-pr
01/05/2021;  Dia do Trabalho; curitiba-pr
03/06/2021;  Corpus Christi; curitiba-pr
07/09/2021;  Independência do Brasil; curitiba-pr
08/09/2021;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2021;  Nossa Senhora Aparecida; curitiba-pr
02/11/2021;  Dia de Finados; curitiba-pr
02/11/2021;  Finados; curitiba-pr
15/11/2021;  Proclamação da República; curitiba-pr
25/12/2021;  Natal; curitiba-pr
15/02/2021; Carnaval; curitiba-pr
16/02/2021; Carnaval; curitiba-pr
17/02/2021; Carnaval; curitiba-pr
03/06/2021; Corpus Christi; curitiba-pr
01/01/2022;  Ano Novo; curitiba-pr
15/04/2022;  SextaFeira Santa; curitiba-pr
15/04/2022;  Sextafeira Santa; curitiba-pr
21/04/2022;  Dia de Tiradentes; curitiba-pr
01/05/2022;  Dia do Trabalho; curitiba-pr
16/06/2022;  Corpus Christi; curitiba-pr
07/09/2022;  Independência do Brasil; curitiba-pr
08/09/2022;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2022;  Nossa Senhora Aparecida; curitiba-pr
02/11/2022;  Dia de Finados; curitiba-pr
02/11/2022;  Finados; curitiba-pr
15/11/2022;  Proclamação da República; curitiba-pr
25/12/2022;  Natal; curitiba-pr
28/02/2022; Carnaval; curitiba-pr
01/03/2022; Carnaval; curitiba-pr
02/03/2022; Carnaval; curitiba-pr
16/06/2022; Corpus Christi; curitiba-pr
01/01/2023;  Ano Novo; curitiba-pr
07/04/2023;  SextaFeira Santa; curitiba-pr
07/04/2023;  Sextafeira Santa; curitiba-pr
21/04/2023;  Dia de Tiradentes; curitiba-pr
01/05/2023;  Dia do Trabalho; curitiba-pr
08/06/2023;  Corpus Christi; curitiba-pr
07/09/2023;  Independência do Brasil; curitiba-pr
08/09/2023;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2023;  Nossa Senhora Aparecida; curitiba-pr
02/11/2023;  Dia de Finados; curitiba-pr
02/11/2023;  Finados; curitiba-pr
15/11/2023;  Proclamação da República; curitiba-pr
25/12/2023;  Natal; curitiba-pr
20/02/2023; Carnaval; curitiba-pr
21/02/2023; Carnaval; curitiba-pr
22/02/2023; Carnaval; curitiba-pr
08/06/2023; Corpus Christi; curitiba-pr
01/01/2024;  Ano Novo; curitiba-pr
29/03/2024;  SextaFeira Santa; curitiba-pr
29/03/2024;  Sextafeira Santa; curitiba-pr
21/04/2024;  Dia de Tiradentes; curitiba-pr
01/05/2024;  Dia do Trabalho; curitiba-pr
30/05/2024;  Corpus Christi; curitiba-pr
07/09/2024;  Independência do Brasil; curitiba-pr
08/09/2024;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2024;  Nossa Senhora Aparecida; curitiba-pr
02/11/2024;  Dia de Finados; curitiba-pr
02/11/2024;  Finados; curitiba-pr
15/11/2024;  Proclamação da República; curitiba-pr
25/12/2024;  Natal; curitiba-pr
12/02/2024; Carnaval; curitiba-pr
13/02/2024; Carnaval; curitiba-pr
14/02/2024; Carnaval; curitiba-pr
30/05/2024; Corpus Christi; curitiba-pr
01/01/2025;  Ano Novo; curitiba-pr
18/04/2025;  SextaFeira Santa; curitiba-pr
18/04/2025;  Sextafeira Santa; curitiba-pr
21/04/2025;  Dia de Tiradentes; curitiba-pr
01/05/2025;  Dia do Trabalho; curitiba-pr
19/06/2025;  Corpus Christi; curitiba-pr
07/09/2025;  Independência do Brasil; curitiba-pr
08/09/2025;  Nossa Sra da Luz dos Pinhais; curitiba-pr
12/10/2025;  Nossa Senhora Aparecida; curitiba-pr
02/11/2025;  Dia de Finados; curitiba-pr
02/11/2025;  Finados; curitiba-pr
15/11/2025;  Proclamação da República; curitiba-pr
25/12/2025;  Natal; curitiba-pr
03/03/2025; Carnaval; curitiba-pr
04/03/2025; Carnaval; curitiba-pr
05/03/2025; Carnaval; curitiba-pr
19/06/2025; Corpus Christi; curitiba-pr
01/01/2010;  Ano Novo; guarulhos-sp
02/04/2010;  SextaFeira Santa; guarulhos-sp
21/04/2010;  Dia de Tiradentes; guarulhos-sp
01/05/2010;  Dia do Trabalho; guarulhos-sp
09/07/2010;  Revolução Constitucionalista; guarulhos-sp
07/09/2010;  Independência do Brasil; guarulhos-sp
12/10/2010;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2010;  Dia de Finados; guarulhos-sp
15/11/2010;  Proclamação da República; guarulhos-sp
20/11/2010;  Consciência Negra; guarulhos-sp
08/12/2010;  Aniversário de Guarulhos; guarulhos-sp
25/12/2010;  Natal; guarulhos-sp
15/02/2010; Carnaval; guarulhos-sp
16/02/2010; Carnaval; guarulhos-sp
17/02/2010; Carnaval; guarulhos-sp
03/06/2010; Corpus Christi; guarulhos-sp
01/01/2011;  Ano Novo; guarulhos-sp
21/04/2011;  Dia de Tiradentes; guarulhos-sp
22/04/2011;  SextaFeira Santa; guarulhos-sp
01/05/2011;  Dia do Trabalho; guarulhos-sp
09/07/2011;  Revolução Constitucionalista; guarulhos-sp
07/09/2011;  Independência do Brasil; guarulhos-sp
12/10/2011;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2011;  Dia de Finados; guarulhos-sp
15/11/2011;  Proclamação da República; guarulhos-sp
20/11/2011;  Consciência Negra; guarulhos-sp
08/12/2011;  Aniversário de Guarulhos; guarulhos-sp
25/12/2011;  Natal; guarulhos-sp
07/03/2011; Carnaval; guarulhos-sp
08/03/2011; Carnaval; guarulhos-sp
09/03/2011; Carnaval; guarulhos-sp
23/06/2011; Corpus Christi; guarulhos-sp
01/01/2012;  Ano Novo; guarulhos-sp
06/04/2012;  SextaFeira Santa; guarulhos-sp
21/04/2012;  Dia de Tiradentes; guarulhos-sp
01/05/2012;  Dia do Trabalho; guarulhos-sp
09/07/2012;  Revolução Constitucionalista; guarulhos-sp
07/09/2012;  Independência do Brasil; guarulhos-sp
12/10/2012;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2012;  Dia de Finados; guarulhos-sp
15/11/2012;  Proclamação da República; guarulhos-sp
20/11/2012;  Consciência Negra; guarulhos-sp
08/12/2012;  Aniversário de Guarulhos; guarulhos-sp
25/12/2012;  Natal; guarulhos-sp
20/02/2012; Carnaval; guarulhos-sp
21/02/2012; Carnaval; guarulhos-sp
22/02/2012; Carnaval; guarulhos-sp
07/06/2012; Corpus Christi; guarulhos-sp
01/01/2013;  Ano Novo; guarulhos-sp
29/03/2013;  SextaFeira Santa; guarulhos-sp
21/04/2013;  Dia de Tiradentes; guarulhos-sp
01/05/2013;  Dia do Trabalho; guarulhos-sp
09/07/2013;  Revolução Constitucionalista; guarulhos-sp
07/09/2013;  Independência do Brasil; guarulhos-sp
12/10/2013;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2013;  Dia de Finados; guarulhos-sp
15/11/2013;  Proclamação da República; guarulhos-sp
20/11/2013;  Consciência Negra; guarulhos-sp
08/12/2013;  Aniversário de Guarulhos; guarulhos-sp
25/12/2013;  Natal; guarulhos-sp
11/02/2013; Carnaval; guarulhos-sp
12/02/2013; Carnaval; guarulhos-sp
13/02/2013; Carnaval; guarulhos-sp
30/05/2013; Corpus Christi; guarulhos-sp
01/01/2014;  Ano Novo; guarulhos-sp
18/04/2014;  SextaFeira Santa; guarulhos-sp
21/04/2014;  Dia de Tiradentes; guarulhos-sp
01/05/2014;  Dia do Trabalho; guarulhos-sp
09/07/2014;  Revolução Constitucionalista; guarulhos-sp
07/09/2014;  Independência do Brasil; guarulhos-sp
12/10/2014;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2014;  Dia de Finados; guarulhos-sp
15/11/2014;  Proclamação da República; guarulhos-sp
20/11/2014;  Consciência Negra; guarulhos-sp
08/12/2014;  Aniversário de Guarulhos; guarulhos-sp
25/12/2014;  Natal; guarulhos-sp
03/03/2014; Carnaval; guarulhos-sp
04/03/2014; Carnaval; guarulhos-sp
05/03/2014; Carnaval; guarulhos-sp
19/06/2014; Corpus Christi; guarulhos-sp
01/01/2015;  Ano Novo; guarulhos-sp
03/04/2015;  SextaFeira Santa; guarulhos-sp
21/04/2015;  Dia de Tiradentes; guarulhos-sp
01/05/2015;  Dia do Trabalho; guarulhos-sp
09/07/2015;  Revolução Constitucionalista; guarulhos-sp
07/09/2015;  Independência do Brasil; guarulhos-sp
12/10/2015;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2015;  Dia de Finados; guarulhos-sp
15/11/2015;  Proclamação da República; guarulhos-sp
20/11/2015;  Consciência Negra; guarulhos-sp
08/12/2015;  Aniversário de Guarulhos; guarulhos-sp
25/12/2015;  Natal; guarulhos-sp
16/02/2015; Carnaval; guarulhos-sp
17/02/2015; Carnaval; guarulhos-sp
18/02/2015; Carnaval; guarulhos-sp
04/06/2015; Corpus Christi; guarulhos-sp
01/01/2016;  Ano Novo; guarulhos-sp
25/03/2016;  SextaFeira Santa; guarulhos-sp
21/04/2016;  Dia de Tiradentes; guarulhos-sp
01/05/2016;  Dia do Trabalho; guarulhos-sp
09/07/2016;  Revolução Constitucionalista; guarulhos-sp
07/09/2016;  Independência do Brasil; guarulhos-sp
12/10/2016;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2016;  Dia de Finados; guarulhos-sp
15/11/2016;  Proclamação da República; guarulhos-sp
20/11/2016;  Consciência Negra; guarulhos-sp
08/12/2016;  Aniversário de Guarulhos; guarulhos-sp
25/12/2016;  Natal; guarulhos-sp
08/02/2016; Carnaval; guarulhos-sp
09/02/2016; Carnaval; guarulhos-sp
10/02/2016; Carnaval; guarulhos-sp
26/05/2016; Corpus Christi; guarulhos-sp
01/01/2017;  Ano Novo; guarulhos-sp
14/04/2017;  SextaFeira Santa; guarulhos-sp
21/04/2017;  Dia de Tiradentes; guarulhos-sp
01/05/2017;  Dia do Trabalho; guarulhos-sp
09/07/2017;  Revolução Constitucionalista; guarulhos-sp
07/09/2017;  Independência do Brasil; guarulhos-sp
12/10/2017;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2017;  Dia de Finados; guarulhos-sp
15/11/2017;  Proclamação da República; guarulhos-sp
20/11/2017;  Consciência Negra; guarulhos-sp
08/12/2017;  Aniversário de Guarulhos; guarulhos-sp
25/12/2017;  Natal; guarulhos-sp
27/02/2017; Carnaval; guarulhos-sp
28/02/2017; Carnaval; guarulhos-sp
01/03/2017; Carnaval; guarulhos-sp
15/06/2017; Corpus Christi; guarulhos-sp
01/01/2018;  Ano Novo; guarulhos-sp
30/03/2018;  SextaFeira Santa; guarulhos-sp
21/04/2018;  Dia de Tiradentes; guarulhos-sp
01/05/2018;  Dia do Trabalho; guarulhos-sp
09/07/2018;  Revolução Constitucionalista; guarulhos-sp
07/09/2018;  Independência do Brasil; guarulhos-sp
12/10/2018;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2018;  Dia de Finados; guarulhos-sp
15/11/2018;  Proclamação da República; guarulhos-sp
20/11/2018;  Consciência Negra; guarulhos-sp
08/12/2018;  Aniversário de Guarulhos; guarulhos-sp
25/12/2018;  Natal; guarulhos-sp
12/02/2018; Carnaval; guarulhos-sp
13/02/2018; Carnaval; guarulhos-sp
14/02/2018; Carnaval; guarulhos-sp
31/05/2018; Corpus Christi; guarulhos-sp
01/01/2019;  Ano Novo; guarulhos-sp
19/04/2019;  SextaFeira Santa; guarulhos-sp
21/04/2019;  Dia de Tiradentes; guarulhos-sp
01/05/2019;  Dia do Trabalho; guarulhos-sp
09/07/2019;  Revolução Constitucionalista; guarulhos-sp
07/09/2019;  Independência do Brasil; guarulhos-sp
12/10/2019;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2019;  Dia de Finados; guarulhos-sp
15/11/2019;  Proclamação da República; guarulhos-sp
20/11/2019;  Consciência Negra; guarulhos-sp
08/12/2019;  Aniversário de Guarulhos; guarulhos-sp
25/12/2019;  Natal; guarulhos-sp
04/03/2019; Carnaval; guarulhos-sp
05/03/2019; Carnaval; guarulhos-sp
06/03/2019; Carnaval; guarulhos-sp
20/06/2019; Corpus Christi; guarulhos-sp
01/01/2020;  Ano Novo; guarulhos-sp
10/04/2020;  SextaFeira Santa; guarulhos-sp
21/04/2020;  Dia de Tiradentes; guarulhos-sp
01/05/2020;  Dia do Trabalho; guarulhos-sp
09/07/2020;  Revolução Constitucionalista; guarulhos-sp
07/09/2020;  Independência do Brasil; guarulhos-sp
12/10/2020;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2020;  Dia de Finados; guarulhos-sp
15/11/2020;  Proclamação da República; guarulhos-sp
20/11/2020;  Consciência Negra; guarulhos-sp
08/12/2020;  Aniversário de Guarulhos; guarulhos-sp
25/12/2020;  Natal; guarulhos-sp
24/02/2020; Carnaval; guarulhos-sp
25/02/2020; Carnaval; guarulhos-sp
26/02/2020; Carnaval; guarulhos-sp
11/06/2020; Corpus Christi; guarulhos-sp
01/01/2021;  Ano Novo; guarulhos-sp
02/04/2021;  SextaFeira Santa; guarulhos-sp
21/04/2021;  Dia de Tiradentes; guarulhos-sp
01/05/2021;  Dia do Trabalho; guarulhos-sp
09/07/2021;  Revolução Constitucionalista; guarulhos-sp
07/09/2021;  Independência do Brasil; guarulhos-sp
12/10/2021;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2021;  Dia de Finados; guarulhos-sp
15/11/2021;  Proclamação da República; guarulhos-sp
20/11/2021;  Consciência Negra; guarulhos-sp
08/12/2021;  Aniversário de Guarulhos; guarulhos-sp
25/12/2021;  Natal; guarulhos-sp
15/02/2021; Carnaval; guarulhos-sp
16/02/2021; Carnaval; guarulhos-sp
17/02/2021; Carnaval; guarulhos-sp
03/06/2021; Corpus Christi; guarulhos-sp
01/01/2022;  Ano Novo; guarulhos-sp
15/04/2022;  SextaFeira Santa; guarulhos-sp
21/04/2022;  Dia de Tiradentes; guarulhos-sp
01/05/2022;  Dia do Trabalho; guarulhos-sp
09/07/2022;  Revolução Constitucionalista; guarulhos-sp
07/09/2022;  Independência do Brasil; guarulhos-sp
12/10/2022;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2022;  Dia de Finados; guarulhos-sp
15/11/2022;  Proclamação da República; guarulhos-sp
20/11/2022;  Consciência Negra; guarulhos-sp
08/12/2022;  Aniversário de Guarulhos; guarulhos-sp
25/12/2022;  Natal; guarulhos-sp
28/02/2022; Carnaval; guarulhos-sp
01/03/2022; Carnaval; guarulhos-sp
02/03/2022; Carnaval; guarulhos-sp
16/06/2022; Corpus Christi; guarulhos-sp
01/01/2023;  Ano Novo; guarulhos-sp
07/04/2023;  SextaFeira Santa; guarulhos-sp
21/04/2023;  Dia de Tiradentes; guarulhos-sp
01/05/2023;  Dia do Trabalho; guarulhos-sp
09/07/2023;  Revolução Constitucionalista; guarulhos-sp
07/09/2023;  Independência do Brasil; guarulhos-sp
12/10/2023;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2023;  Dia de Finados; guarulhos-sp
15/11/2023;  Proclamação da República; guarulhos-sp
20/11/2023;  Consciência Negra; guarulhos-sp
08/12/2023;  Aniversário de Guarulhos; guarulhos-sp
25/12/2023;  Natal; guarulhos-sp
20/02/2023; Carnaval; guarulhos-sp
21/02/2023; Carnaval; guarulhos-sp
22/02/2023; Carnaval; guarulhos-sp
08/06/2023; Corpus Christi; guarulhos-sp
01/01/2024;  Ano Novo; guarulhos-sp
29/03/2024;  SextaFeira Santa; guarulhos-sp
21/04/2024;  Dia de Tiradentes; guarulhos-sp
01/05/2024;  Dia do Trabalho; guarulhos-sp
09/07/2024;  Revolução Constitucionalista; guarulhos-sp
07/09/2024;  Independência do Brasil; guarulhos-sp
12/10/2024;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2024;  Dia de Finados; guarulhos-sp
15/11/2024;  Proclamação da República; guarulhos-sp
20/11/2024;  Consciência Negra; guarulhos-sp
08/12/2024;  Aniversário de Guarulhos; guarulhos-sp
25/12/2024;  Natal; guarulhos-sp
12/02/2024; Carnaval; guarulhos-sp
13/02/2024; Carnaval; guarulhos-sp
14/02/2024; Carnaval; guarulhos-sp
30/05/2024; Corpus Christi; guarulhos-sp
01/01/2025;  Ano Novo; guarulhos-sp
18/04/2025;  SextaFeira Santa; guarulhos-sp
21/04/2025;  Dia de Tiradentes; guarulhos-sp
01/05/2025;  Dia do Trabalho; guarulhos-sp
09/07/2025;  Revolução Constitucionalista; guarulhos-sp
07/09/2025;  Independência do Brasil; guarulhos-sp
12/10/2025;  Nossa Senhora Aparecida; guarulhos-sp
02/11/2025;  Dia de Finados; guarulhos-sp
15/11/2025;  Proclamação da República; guarulhos-sp
20/11/2025;  Consciência Negra; guarulhos-sp
08/12/2025;  Aniversário de Guarulhos; guarulhos-sp
25/12/2025;  Natal; guarulhos-sp
03/03/2025; Carnaval; guarulhos-sp
04/03/2025; Carnaval; guarulhos-sp
05/03/2025; Carnaval; guarulhos-sp
19/06/2025; Corpus Christi; guarulhos-sp
01/01/2010;  Ano Novo; londrina-pr
02/04/2010;  SextaFeira Santa; londrina-pr
02/04/2010;  Sexta Feira Santa; londrina-pr
21/04/2010;  Dia de Tiradentes; londrina-pr
01/05/2010;  Dia do Trabalho; londrina-pr
03/06/2010;  Corpus Christi; londrina-pr
11/06/2010;  Sagrado Coração de Jesus; londrina-pr
07/09/2010;  Independência do Brasil; londrina-pr
12/10/2010;  Nossa Senhora Aparecida; londrina-pr
02/11/2010;  Dia de Finados; londrina-pr
15/11/2010;  Proclamação da República; londrina-pr
10/12/2010;  Aniversário da cidade; londrina-pr
25/12/2010;  Natal; londrina-pr
15/02/2010; Carnaval; londrina-pr
16/02/2010; Carnaval; londrina-pr
17/02/2010; Carnaval; londrina-pr
03/06/2010; Corpus Christi; londrina-pr
01/01/2011;  Ano Novo; londrina-pr
21/04/2011;  Dia de Tiradentes; londrina-pr
22/04/2011;  SextaFeira Santa; londrina-pr
22/04/2011;  Sexta Feira Santa; londrina-pr
01/05/2011;  Dia do Trabalho; londrina-pr
23/06/2011;  Corpus Christi; londrina-pr
01/07/2011;  Sagrado Coração de Jesus; londrina-pr
07/09/2011;  Independência do Brasil; londrina-pr
12/10/2011;  Nossa Senhora Aparecida; londrina-pr
02/11/2011;  Dia de Finados; londrina-pr
15/11/2011;  Proclamação da República; londrina-pr
10/12/2011;  Aniversário da cidade; londrina-pr
25/12/2011;  Natal; londrina-pr
07/03/2011; Carnaval; londrina-pr
08/03/2011; Carnaval; londrina-pr
09/03/2011; Carnaval; londrina-pr
23/06/2011; Corpus Christi; londrina-pr
01/01/2012;  Ano Novo; londrina-pr
06/04/2012;  SextaFeira Santa; londrina-pr
06/04/2012;  Sexta Feira Santa; londrina-pr
21/04/2012;  Dia de Tiradentes; londrina-pr
01/05/2012;  Dia do Trabalho; londrina-pr
07/06/2012;  Corpus Christi; londrina-pr
15/06/2012;  Sagrado Coração de Jesus; londrina-pr
07/09/2012;  Independência do Brasil; londrina-pr
12/10/2012;  Nossa Senhora Aparecida; londrina-pr
02/11/2012;  Dia de Finados; londrina-pr
15/11/2012;  Proclamação da República; londrina-pr
10/12/2012;  Aniversário da cidade; londrina-pr
25/12/2012;  Natal; londrina-pr
20/02/2012; Carnaval; londrina-pr
21/02/2012; Carnaval; londrina-pr
22/02/2012; Carnaval; londrina-pr
07/06/2012; Corpus Christi; londrina-pr
01/01/2013;  Ano Novo; londrina-pr
29/03/2013;  SextaFeira Santa; londrina-pr
29/03/2013;  Sexta Feira Santa; londrina-pr
21/04/2013;  Dia de Tiradentes; londrina-pr
01/05/2013;  Dia do Trabalho; londrina-pr
30/05/2013;  Corpus Christi; londrina-pr
07/06/2013;  Sagrado Coração de Jesus; londrina-pr
07/09/2013;  Independência do Brasil; londrina-pr
12/10/2013;  Nossa Senhora Aparecida; londrina-pr
02/11/2013;  Dia de Finados; londrina-pr
15/11/2013;  Proclamação da República; londrina-pr
10/12/2013;  Aniversário da cidade; londrina-pr
25/12/2013;  Natal; londrina-pr
11/02/2013; Carnaval; londrina-pr
12/02/2013; Carnaval; londrina-pr
13/02/2013; Carnaval; londrina-pr
30/05/2013; Corpus Christi; londrina-pr
01/01/2014;  Ano Novo; londrina-pr
18/04/2014;  SextaFeira Santa; londrina-pr
18/04/2014;  Sexta Feira Santa; londrina-pr
21/04/2014;  Dia de Tiradentes; londrina-pr
01/05/2014;  Dia do Trabalho; londrina-pr
19/06/2014;  Corpus Christi; londrina-pr
27/06/2014;  Sagrado Coração de Jesus; londrina-pr
